dim_1,dim_2,dim_3,dim_4,value
27,27,8,27,1.0
27,27,8,28,1.0
27,27,8,29,1.0
27,27,8,30,1.0
27,27,8,31,1.0
27,27,8,32,1.0
27,27,8,33,1.0
27,27,8,34,1.0
27,27,8,35,1.0
27,27,8,36,1.0
27,27,8,37,1.0
27,27,8,38,1.0
27,27,8,39,1.0
27,27,8,40,1.0
27,27,8,41,1.0
27,27,8,42,1.0
27,27,8,43,1.0
27,27,8,44,1.0
27,27,8,45,1.0
27,27,8,46,1.0
27,27,8,47,1.0
27,27,8,48,1.0
27,27,8,49,1.0
27,27,8,50,1.0
27,27,8,51,1.0
27,27,8,52,1.0
27,27,8,53,1.0
27,27,8,54,1.0
27,27,8,55,1.0
27,27,8,56,1.0
27,27,8,57,1.0
27,27,8,58,1.0
27,27,8,59,1.0
27,27,8,60,1.0
27,27,9,1,1.0
27,27,9,2,1.0
27,27,9,3,1.0
27,27,9,4,1.0
27,27,9,5,1.0
27,27,9,6,1.0
27,27,9,7,1.0
27,27,9,8,1.0
27,27,9,9,1.0
27,27,9,10,1.0
27,27,9,11,1.0
27,27,9,12,1.0
27,27,9,13,1.0
27,27,9,14,1.0
27,27,9,15,1.0
27,27,9,16,1.0
27,27,9,17,1.0
27,27,9,18,1.0
27,27,9,19,1.0
27,27,9,20,1.0
27,27,9,21,1.0
27,27,9,22,1.0
27,27,9,23,1.0
27,27,9,24,1.0
27,27,9,25,1.0
27,27,9,26,1.0
27,27,9,27,1.0
27,27,9,28,1.0
27,27,9,29,1.0
27,27,9,30,1.0
27,27,9,31,1.0
27,27,9,32,1.0
27,27,9,33,1.0
27,27,9,34,1.0
27,27,9,35,1.0
27,27,9,36,1.0
27,27,9,37,1.0
27,27,9,38,1.0
27,27,9,39,1.0
27,27,9,40,1.0
27,27,9,41,1.0
27,27,9,42,1.0
27,27,9,43,1.0
27,27,9,44,1.0
27,27,9,45,1.0
27,27,9,46,1.0
27,27,9,47,1.0
27,27,9,48,1.0
27,27,9,49,1.0
27,27,9,50,1.0
27,27,9,51,1.0
27,27,9,52,1.0
27,27,9,53,1.0
27,27,9,54,1.0
27,27,9,55,1.0
27,27,9,56,1.0
27,27,9,57,1.0
27,27,9,58,1.0
27,27,9,59,1.0
27,27,9,60,1.0
27,27,10,1,1.0
27,27,10,2,1.0
27,27,10,3,1.0
27,27,10,4,1.0
27,27,10,5,1.0
27,27,10,6,1.0
27,27,10,7,1.0
27,27,10,8,1.0
27,27,10,9,1.0
27,27,10,10,1.0
27,27,10,11,1.0
27,27,10,12,1.0
27,27,10,13,1.0
27,27,10,14,1.0
27,27,10,15,1.0
27,27,10,16,1.0
27,27,10,17,1.0
27,27,10,18,1.0
27,27,10,19,1.0
27,27,10,20,1.0
27,27,10,21,1.0
27,27,10,22,1.0
27,27,10,23,1.0
27,27,10,24,1.0
27,27,10,25,1.0
27,27,10,26,1.0
27,27,10,27,1.0
27,27,10,28,1.0
27,27,10,29,1.0
27,27,10,30,1.0
27,27,10,31,1.0
27,27,10,32,1.0
27,27,10,33,1.0
27,27,10,34,1.0
27,27,10,35,1.0
27,27,10,36,1.0
27,27,10,37,1.0
27,27,10,38,1.0
27,27,10,39,1.0
27,27,10,40,1.0
27,27,10,41,1.0
27,27,10,42,1.0
27,27,10,43,1.0
27,27,10,44,1.0
27,27,10,45,1.0
27,27,10,46,1.0
27,27,10,47,1.0
27,27,10,48,1.0
27,27,10,49,1.0
27,27,10,50,1.0
27,27,10,51,1.0
27,27,10,52,1.0
27,27,10,53,1.0
27,27,10,54,1.0
27,27,10,55,1.0
27,27,10,56,1.0
27,27,10,57,1.0
27,27,10,58,1.0
27,27,10,59,1.0
27,27,10,60,1.0
27,27,11,1,1.0
27,27,11,2,1.0
27,27,11,3,1.0
27,27,11,4,1.0
27,27,11,5,1.0
27,27,11,6,1.0
27,27,11,7,1.0
27,27,11,8,1.0
27,27,11,9,1.0
27,27,11,10,1.0
27,27,11,11,1.0
27,27,11,12,1.0
27,27,11,13,1.0
27,27,11,14,1.0
27,27,11,15,1.0
27,27,11,16,1.0
27,27,11,17,1.0
27,27,11,18,1.0
27,27,11,19,1.0
27,27,11,20,1.0
27,27,11,21,1.0
27,27,11,22,1.0
27,27,11,23,1.0
27,27,11,24,1.0
27,27,11,25,1.0
27,27,11,26,1.0
27,27,11,27,1.0
27,27,11,28,1.0
27,27,11,29,1.0
27,27,11,30,1.0
27,27,11,31,1.0
27,27,11,32,1.0
27,27,11,33,1.0
27,27,11,34,1.0
27,27,11,35,1.0
27,27,11,36,1.0
27,27,11,37,1.0
27,27,11,38,1.0
27,27,11,39,1.0
27,27,11,40,1.0
27,27,11,41,1.0
27,27,11,42,1.0
27,27,11,43,1.0
27,27,11,44,1.0
27,27,11,45,1.0
27,27,11,46,1.0
27,27,11,47,1.0
27,27,11,48,1.0
27,27,11,49,1.0
27,27,11,50,1.0
27,27,11,51,1.0
27,27,11,52,1.0
27,27,11,53,1.0
27,27,11,54,1.0
27,27,11,55,1.0
27,27,11,56,1.0
27,27,11,57,1.0
27,27,11,58,1.0
27,27,11,59,1.0
27,27,11,60,1.0
27,27,12,1,1.0
27,27,12,2,1.0
27,27,12,3,1.0
27,27,12,4,1.0
27,27,12,5,1.0
27,27,12,6,1.0
27,27,12,7,1.0
27,27,12,8,1.0
27,27,12,9,1.0
27,27,12,10,1.0
27,27,12,11,1.0
27,27,12,12,1.0
27,27,12,13,1.0
27,27,12,14,1.0
27,27,12,15,1.0
27,27,12,16,1.0
27,27,12,17,1.0
27,27,12,18,1.0
27,27,12,19,1.0
27,27,12,20,1.0
27,27,12,21,1.0
27,27,12,22,1.0
27,27,12,23,1.0
27,27,12,24,1.0
27,27,12,25,1.0
27,27,12,26,1.0
27,27,12,27,1.0
27,27,12,28,1.0
27,27,12,29,1.0
27,27,12,30,1.0
27,27,12,31,1.0
27,27,12,32,1.0
27,27,12,33,1.0
27,27,12,34,1.0
27,27,12,35,1.0
27,27,12,36,1.0
27,27,12,37,1.0
27,27,12,38,1.0
27,27,12,39,1.0
27,27,12,40,1.0
27,27,12,41,1.0
27,27,12,42,1.0
27,27,12,43,1.0
27,27,12,44,1.0
27,27,12,45,1.0
27,27,12,46,1.0
27,27,12,47,1.0
27,27,12,48,1.0
27,27,12,49,1.0
27,27,12,50,1.0
27,27,12,51,1.0
27,27,12,52,1.0
27,27,12,53,1.0
27,27,12,54,1.0
27,27,12,55,1.0
27,27,12,56,1.0
27,27,12,57,1.0
27,27,12,58,1.0
27,27,12,59,1.0
27,27,12,60,1.0
27,27,13,1,1.0
27,27,13,2,1.0
27,27,13,3,1.0
27,27,13,4,1.0
27,27,13,5,1.0
27,27,13,6,1.0
27,27,13,7,1.0
27,27,13,8,1.0
27,27,13,9,1.0
27,27,13,10,1.0
27,27,13,11,1.0
27,27,13,12,1.0
27,27,13,13,1.0
27,27,13,14,1.0
27,27,13,15,1.0
27,27,13,16,1.0
27,27,13,17,1.0
27,27,13,18,1.0
27,27,13,19,1.0
27,27,13,20,1.0
27,27,13,21,1.0
27,27,13,22,1.0
27,27,13,23,1.0
27,27,13,24,1.0
27,27,13,25,1.0
27,27,13,26,1.0
27,27,13,27,1.0
27,27,13,28,1.0
27,27,13,29,1.0
27,27,13,30,1.0
27,27,13,31,1.0
27,27,13,32,1.0
27,27,13,33,1.0
27,27,13,34,1.0
27,27,13,35,1.0
27,27,13,36,1.0
27,27,13,37,1.0
27,27,13,38,1.0
27,27,13,39,1.0
27,27,13,40,1.0
27,27,13,41,1.0
27,27,13,42,1.0
27,27,13,43,1.0
27,27,13,44,1.0
27,27,13,45,1.0
27,27,13,46,1.0
27,27,13,47,1.0
27,27,13,48,1.0
27,27,13,49,1.0
27,27,13,50,1.0
27,27,13,51,1.0
27,27,13,52,1.0
27,27,13,53,1.0
27,27,13,54,1.0
27,27,13,55,1.0
27,27,13,56,1.0
27,27,13,57,1.0
27,27,13,58,1.0
27,27,13,59,1.0
27,27,13,60,1.0
27,27,14,1,1.0
27,27,14,2,1.0
27,27,14,3,1.0
27,27,14,4,1.0
27,27,14,5,1.0
27,27,14,6,1.0
27,27,14,7,1.0
27,27,14,8,1.0
27,27,14,9,1.0
27,27,14,10,1.0
27,27,14,11,1.0
27,27,14,12,1.0
27,27,14,13,1.0
27,27,14,14,1.0
27,27,14,15,1.0
27,27,14,16,1.0
27,27,14,17,1.0
27,27,14,18,1.0
27,27,14,19,1.0
27,27,14,20,1.0
27,27,14,21,1.0
27,27,14,22,1.0
27,27,14,23,1.0
27,27,14,24,1.0
27,27,14,25,1.0
27,27,14,26,1.0
27,27,14,27,1.0
27,27,14,28,1.0
27,27,14,29,1.0
27,27,14,30,1.0
27,27,14,31,1.0
27,27,14,32,1.0
27,27,14,33,1.0
27,27,14,34,1.0
27,27,14,35,1.0
27,27,14,36,1.0
27,27,14,37,1.0
27,27,14,38,1.0
27,27,14,39,1.0
27,27,14,40,1.0
27,27,14,41,1.0
27,27,14,42,1.0
27,27,14,43,1.0
27,27,14,44,1.0
27,27,14,45,1.0
27,27,14,46,1.0
27,27,14,47,1.0
27,27,14,48,1.0
27,27,14,49,1.0
27,27,14,50,1.0
27,27,14,51,1.0
27,27,14,52,1.0
27,27,14,53,1.0
27,27,14,54,1.0
27,27,14,55,1.0
27,27,14,56,1.0
27,27,14,57,1.0
27,27,14,58,1.0
27,27,14,59,1.0
27,27,14,60,1.0
27,27,15,1,1.0
27,27,15,2,1.0
27,27,15,3,1.0
27,27,15,4,1.0
27,27,15,5,1.0
27,27,15,6,1.0
27,27,15,7,1.0
27,27,15,8,1.0
27,27,15,9,1.0
27,27,15,10,1.0
27,27,15,11,1.0
27,27,15,12,1.0
27,27,15,13,1.0
27,27,15,14,1.0
27,27,15,15,1.0
27,27,15,16,1.0
27,27,15,17,1.0
27,27,15,18,1.0
27,27,15,19,1.0
27,27,15,20,1.0
27,27,15,21,1.0
27,27,15,22,1.0
27,27,15,23,1.0
27,27,15,24,1.0
27,27,15,25,1.0
27,27,15,26,1.0
27,27,15,27,1.0
27,27,15,28,1.0
27,27,15,29,1.0
27,27,15,30,1.0
27,27,15,31,1.0
27,27,15,32,1.0
27,27,15,33,1.0
27,27,15,34,1.0
27,27,15,35,1.0
27,27,15,36,1.0
27,27,15,37,1.0
27,27,15,38,1.0
27,27,15,39,1.0
27,27,15,40,1.0
27,27,15,41,1.0
27,27,15,42,1.0
27,27,15,43,1.0
27,27,15,44,1.0
27,27,15,45,1.0
27,27,15,46,1.0
27,27,15,47,1.0
27,27,15,48,1.0
27,27,15,49,1.0
27,27,15,50,1.0
27,27,15,51,1.0
27,27,15,52,1.0
27,27,15,53,1.0
27,27,15,54,1.0
27,27,15,55,1.0
27,27,15,56,1.0
27,27,15,57,1.0
27,27,15,58,1.0
27,27,15,59,1.0
27,27,15,60,1.0
27,27,16,1,1.0
27,27,16,2,1.0
27,27,16,3,1.0
27,27,16,4,1.0
27,27,16,5,1.0
27,27,16,6,1.0
27,27,16,7,1.0
27,27,16,8,1.0
27,27,16,9,1.0
27,27,16,10,1.0
27,27,16,11,1.0
27,27,16,12,1.0
27,27,16,13,1.0
27,27,16,14,1.0
27,27,16,15,1.0
27,27,16,16,1.0
27,27,16,17,1.0
27,27,16,18,1.0
27,27,16,19,1.0
27,27,16,20,1.0
27,27,16,21,1.0
27,27,16,22,1.0
27,27,16,23,1.0
27,27,16,24,1.0
27,27,16,25,1.0
27,27,16,26,1.0
27,27,16,27,1.0
27,27,16,28,1.0
27,27,16,29,1.0
27,27,16,30,1.0
27,27,16,31,1.0
27,27,16,32,1.0
27,27,16,33,1.0
27,27,16,34,1.0
27,27,16,35,1.0
27,27,16,36,1.0
27,27,16,37,1.0
27,27,16,38,1.0
27,27,16,39,1.0
27,27,16,40,1.0
27,27,16,41,1.0
27,27,16,42,1.0
27,27,16,43,1.0
27,27,16,44,1.0
27,27,16,45,1.0
27,27,16,46,1.0
27,27,16,47,1.0
27,27,16,48,1.0
27,27,16,49,1.0
27,27,16,50,1.0
27,27,16,51,1.0
27,27,16,52,1.0
27,27,16,53,1.0
27,27,16,54,1.0
27,27,16,55,1.0
27,27,16,56,1.0
27,27,16,57,1.0
27,27,16,58,1.0
27,27,16,59,1.0
27,27,16,60,1.0
27,27,17,1,1.0
27,27,17,2,1.0
27,27,17,3,1.0
27,27,17,4,1.0
27,27,17,5,1.0
27,27,17,6,1.0
27,27,17,7,1.0
27,27,17,8,1.0
27,27,17,9,1.0
27,27,17,10,1.0
27,27,17,11,1.0
27,27,17,12,1.0
27,27,17,13,1.0
27,27,17,14,1.0
27,27,17,15,1.0
27,27,17,16,1.0
27,27,17,17,1.0
27,27,17,18,1.0
27,27,17,19,1.0
27,27,17,20,1.0
27,27,17,21,1.0
27,27,17,22,1.0
27,27,17,23,1.0
27,27,17,24,1.0
27,27,17,25,1.0
27,27,17,26,1.0
27,27,17,27,1.0
27,27,17,28,1.0
27,27,17,29,1.0
27,27,17,30,1.0
27,27,17,31,1.0
27,27,17,32,1.0
27,27,17,33,1.0
27,27,17,34,1.0
27,27,17,35,1.0
27,27,17,36,1.0
27,27,17,37,1.0
27,27,17,38,1.0
27,27,17,39,1.0
27,27,17,40,1.0
27,27,17,41,1.0
27,27,17,42,1.0
27,27,17,43,1.0
27,27,17,44,1.0
27,27,17,45,1.0
27,27,17,46,1.0
27,27,17,47,1.0
27,27,17,48,1.0
27,27,17,49,1.0
27,27,17,50,1.0
27,27,17,51,1.0
27,27,17,52,1.0
27,27,17,53,1.0
27,27,17,54,1.0
27,27,17,55,1.0
27,27,17,56,1.0
27,27,17,57,1.0
27,27,17,58,1.0
27,27,17,59,1.0
27,27,17,60,1.0
27,27,18,1,1.0
27,27,18,2,1.0
27,27,18,3,1.0
27,27,18,4,1.0
27,27,18,5,1.0
27,27,18,6,1.0
27,27,18,7,1.0
27,27,18,8,1.0
27,27,18,9,1.0
27,27,18,10,1.0
27,27,18,11,1.0
27,27,18,12,1.0
27,27,18,13,1.0
27,27,18,14,1.0
27,27,18,15,1.0
27,27,18,16,1.0
27,27,18,17,1.0
27,27,18,18,1.0
27,27,18,19,1.0
27,27,18,20,1.0
27,27,18,21,1.0
27,27,18,22,1.0
27,27,18,23,1.0
27,27,18,24,1.0
27,27,18,25,1.0
27,27,18,26,1.0
27,27,18,27,1.0
27,27,18,28,1.0
27,27,18,29,1.0
27,27,18,30,1.0
27,27,18,31,1.0
27,27,18,32,1.0
27,27,18,33,1.0
27,27,18,34,1.0
27,27,18,35,1.0
27,27,18,36,1.0
27,27,18,37,1.0
27,27,18,38,1.0
27,27,18,39,1.0
27,27,18,40,1.0
27,27,18,41,1.0
27,27,18,42,1.0
27,27,18,43,1.0
27,27,18,44,1.0
27,27,18,45,1.0
27,27,18,46,1.0
27,27,18,47,1.0
27,27,18,48,1.0
27,27,18,49,1.0
27,27,18,50,1.0
27,27,18,51,1.0
27,27,18,52,1.0
27,27,18,53,1.0
27,27,18,54,1.0
27,27,18,55,1.0
27,27,18,56,1.0
27,27,18,57,1.0
27,27,18,58,1.0
27,27,18,59,1.0
27,27,18,60,1.0
27,28,15,53,1.0
28,26,2,21,1.0
28,27,15,57,1.0
28,28,1,1,1.0
28,28,1,2,1.0
28,28,1,3,1.0
28,28,1,4,1.0
28,28,1,5,1.0
28,28,1,6,1.0
28,28,1,7,1.0
28,28,1,8,1.0
28,28,1,9,1.0
28,28,1,10,1.0
28,28,1,11,1.0
28,28,1,12,1.0
28,28,1,13,1.0
28,28,1,14,1.0
28,28,1,15,1.0
28,28,1,16,1.0
28,28,1,17,1.0
28,28,1,18,1.0
28,28,1,19,1.0
28,28,1,20,1.0
28,28,1,21,1.0
28,28,1,22,1.0
28,28,1,23,1.0
28,28,1,24,1.0
28,28,1,25,1.0
28,28,1,26,1.0
28,28,1,27,1.0
28,28,1,28,1.0
28,28,1,29,1.0
28,28,1,30,1.0
28,28,1,31,1.0
28,28,1,32,1.0
28,28,1,33,1.0
28,28,1,34,1.0
28,28,1,35,1.0
28,28,1,36,1.0
28,28,1,37,1.0
28,28,1,38,1.0
28,28,1,39,1.0
28,28,1,40,1.0
28,28,1,41,1.0
28,28,1,42,1.0
28,28,1,43,1.0
28,28,1,44,1.0
28,28,1,45,1.0
28,28,1,46,1.0
28,28,1,47,1.0
28,28,1,48,1.0
28,28,1,49,1.0
28,28,1,50,1.0
28,28,1,51,1.0
28,28,1,52,1.0
28,28,1,53,1.0
28,28,1,54,1.0
28,28,1,55,1.0
28,28,1,56,1.0
28,28,1,57,1.0
28,28,1,58,1.0
28,28,1,59,1.0
28,28,1,60,1.0
28,28,2,1,1.0
28,28,2,2,1.0
28,28,2,3,1.0
28,28,2,4,1.0
28,28,2,5,1.0
28,28,2,6,1.0
28,28,2,7,1.0
28,28,2,8,1.0
28,28,2,9,1.0
28,28,2,10,1.0
28,28,2,11,1.0
28,28,2,12,1.0
28,28,2,13,1.0
28,28,2,14,1.0
28,28,2,15,1.0
28,28,2,16,1.0
28,28,2,17,1.0
28,28,2,18,1.0
28,28,2,19,1.0
28,28,2,20,1.0
28,28,2,21,1.0
28,28,2,22,1.0
28,28,2,23,1.0
28,28,2,24,1.0
28,28,2,25,1.0
28,28,2,26,1.0
28,28,2,27,1.0
28,28,2,28,1.0
28,28,2,29,1.0
28,28,2,30,1.0
28,28,2,31,1.0
28,28,2,32,1.0
28,28,2,33,1.0
28,28,2,34,1.0
28,28,2,35,1.0
28,28,2,36,1.0
28,28,2,37,1.0
28,28,2,38,1.0
28,28,2,39,1.0
28,28,2,40,1.0
28,28,2,41,1.0
28,28,2,42,1.0
28,28,2,43,1.0
28,28,2,44,1.0
28,28,2,45,1.0
28,28,2,46,1.0
28,28,2,47,1.0
28,28,2,48,1.0
28,28,2,49,1.0
28,28,2,50,1.0
28,28,2,51,1.0
28,28,2,52,1.0
28,28,2,53,1.0
28,28,2,54,1.0
28,28,2,55,1.0
28,28,2,56,1.0
28,28,2,57,1.0
28,28,2,58,1.0
28,28,2,59,1.0
28,28,2,60,1.0
28,28,3,1,1.0
28,28,3,2,1.0
28,28,3,3,1.0
28,28,3,4,1.0
28,28,3,5,1.0
28,28,3,6,1.0
28,28,3,7,1.0
28,28,3,8,1.0
28,28,3,9,1.0
28,28,3,10,1.0
28,28,3,11,1.0
28,28,3,12,1.0
28,28,3,13,1.0
28,28,3,14,1.0
28,28,3,15,1.0
28,28,3,16,1.0
28,28,3,17,1.0
28,28,3,18,1.0
28,28,3,19,1.0
28,28,3,20,1.0
28,28,3,21,1.0
28,28,3,22,1.0
28,28,3,23,1.0
28,28,3,24,1.0
28,28,3,25,1.0
28,28,3,26,1.0
28,28,3,27,1.0
28,28,3,28,1.0
28,28,3,29,1.0
28,28,3,30,1.0
28,28,3,31,1.0
28,28,3,32,1.0
28,28,3,33,1.0
28,28,3,34,1.0
28,28,3,35,1.0
28,28,3,36,1.0
28,28,3,37,1.0
28,28,3,38,1.0
28,28,3,39,1.0
28,28,3,40,1.0
28,28,3,41,1.0
28,28,3,42,1.0
28,28,3,43,1.0
28,28,3,44,1.0
28,28,3,45,1.0
28,28,3,46,1.0
28,28,3,47,1.0
28,28,3,48,1.0
28,28,3,49,1.0
28,28,3,50,1.0
28,28,3,51,1.0
28,28,3,52,1.0
28,28,3,53,1.0
28,28,3,54,1.0
28,28,3,55,1.0
28,28,3,56,1.0
28,28,3,57,1.0
28,28,3,58,1.0
28,28,3,59,1.0
28,28,3,60,1.0
28,28,4,1,1.0
28,28,4,2,1.0
28,28,4,3,1.0
28,28,4,4,1.0
28,28,4,5,1.0
28,28,4,6,1.0
28,28,4,7,1.0
28,28,4,8,1.0
28,28,4,9,1.0
28,28,4,10,1.0
28,28,4,11,1.0
28,28,4,12,1.0
28,28,4,13,1.0
28,28,4,14,1.0
28,28,4,15,1.0
28,28,4,16,1.0
28,28,4,17,1.0
28,28,4,18,1.0
28,28,4,19,1.0
28,28,4,20,1.0
28,28,4,21,1.0
28,28,4,22,1.0
28,28,4,23,1.0
28,28,4,24,1.0
28,28,4,25,1.0
28,28,4,26,1.0
28,28,4,27,1.0
28,28,4,28,1.0
28,28,4,29,1.0
28,28,4,30,1.0
28,28,4,31,1.0
28,28,4,32,1.0
28,28,4,33,1.0
28,28,4,34,1.0
28,28,4,35,1.0
28,28,4,36,1.0
28,28,4,37,1.0
28,28,4,38,1.0
28,28,4,39,1.0
28,28,4,40,1.0
28,28,4,41,1.0
28,28,4,42,1.0
28,28,4,43,1.0
28,28,4,44,1.0
28,28,4,45,1.0
28,28,4,46,1.0
28,28,4,47,1.0
28,28,4,48,1.0
28,28,4,49,1.0
28,28,4,50,1.0
28,28,4,51,1.0
28,28,4,52,1.0
28,28,4,53,1.0
28,28,4,54,1.0
28,28,4,55,1.0
28,28,4,56,1.0
28,28,4,57,1.0
28,28,4,58,1.0
28,28,4,59,1.0
28,28,4,60,1.0
28,28,5,1,1.0
28,28,5,2,1.0
28,28,5,3,1.0
28,28,5,4,1.0
28,28,5,5,1.0
28,28,5,6,1.0
28,28,5,7,1.0
28,28,5,8,1.0
28,28,5,9,1.0
28,28,5,10,1.0
28,28,5,11,1.0
28,28,5,12,1.0
28,28,5,13,1.0
28,28,5,14,1.0
28,28,5,15,1.0
28,28,5,16,1.0
28,28,5,17,1.0
28,28,5,18,1.0
28,28,5,19,1.0
28,28,5,20,1.0
28,28,5,21,1.0
28,28,5,22,1.0
28,28,5,23,1.0
28,28,5,24,1.0
28,28,5,25,1.0
28,28,5,26,1.0
28,28,5,27,1.0
28,28,5,28,1.0
28,28,5,29,1.0
28,28,5,30,1.0
28,28,5,31,1.0
28,28,5,32,1.0
28,28,5,33,1.0
28,28,5,34,1.0
28,28,5,35,1.0
28,28,5,36,1.0
28,28,5,37,1.0
28,28,5,38,1.0
28,28,5,39,1.0
28,28,5,40,1.0
28,28,5,41,1.0
28,28,5,42,1.0
28,28,5,43,1.0
28,28,5,44,1.0
28,28,5,45,1.0
28,28,5,46,1.0
28,28,5,47,1.0
28,28,5,48,1.0
28,28,5,49,1.0
28,28,5,50,1.0
28,28,5,51,1.0
28,28,5,52,1.0
28,28,5,53,1.0
28,28,5,54,1.0
28,28,5,55,1.0
28,28,5,56,1.0
28,28,5,57,1.0
28,28,5,58,1.0
28,28,5,59,1.0
28,28,5,60,1.0
28,28,6,1,1.0
28,28,6,2,1.0
28,28,6,3,1.0
28,28,6,4,1.0
28,28,6,5,1.0
28,28,6,6,1.0
28,28,6,7,1.0
28,28,6,8,1.0
28,28,6,9,1.0
28,28,6,10,1.0
28,28,6,11,1.0
28,28,6,12,1.0
28,28,6,13,1.0
28,28,6,14,1.0
28,28,6,15,1.0
28,28,6,16,1.0
28,28,6,17,1.0
28,28,6,18,1.0
28,28,6,19,1.0
28,28,6,20,1.0
28,28,6,21,1.0
28,28,6,22,1.0
28,28,6,23,1.0
28,28,6,24,1.0
28,28,6,25,1.0
28,28,6,26,1.0
28,28,6,27,1.0
28,28,6,28,1.0
28,28,6,29,1.0
28,28,6,30,1.0
28,28,6,31,1.0
28,28,6,32,1.0
28,28,6,33,1.0
28,28,6,34,1.0
28,28,6,35,1.0
28,28,6,36,1.0
28,28,6,37,1.0
28,28,6,38,1.0
28,28,6,39,1.0
28,28,6,40,1.0
28,28,6,41,1.0
28,28,6,42,1.0
28,28,6,43,1.0
28,28,6,44,1.0
28,28,6,45,1.0
28,28,6,46,1.0
28,28,6,47,1.0
28,28,6,48,1.0
28,28,6,49,1.0
28,28,6,50,1.0
28,28,6,51,1.0
28,28,6,52,1.0
28,28,6,53,1.0
28,28,6,54,1.0
28,28,6,55,1.0
28,28,6,56,1.0
28,28,6,57,1.0
28,28,6,58,1.0
28,28,6,59,1.0
28,28,6,60,1.0
28,28,7,1,1.0
28,28,7,2,1.0
28,28,7,3,1.0
28,28,7,4,1.0
28,28,7,5,1.0
28,28,7,6,1.0
28,28,7,7,1.0
28,28,7,8,1.0
28,28,7,9,1.0
28,28,7,10,1.0
28,28,7,11,1.0
28,28,7,12,1.0
28,28,7,13,1.0
28,28,7,14,1.0
28,28,7,15,1.0
28,28,7,16,1.0
28,28,7,17,1.0
28,28,7,18,1.0
28,28,7,19,1.0
28,28,7,20,1.0
28,28,7,21,1.0
28,28,7,22,1.0
28,28,7,23,1.0
28,28,7,24,1.0
28,28,7,25,1.0
28,28,7,26,1.0
28,28,7,27,1.0
28,28,7,28,1.0
28,28,7,29,1.0
28,28,7,30,1.0
28,28,7,31,1.0
28,28,7,32,1.0
28,28,7,33,1.0
28,28,7,34,1.0
28,28,7,35,1.0
28,28,7,36,1.0
28,28,7,37,1.0
28,28,7,38,1.0
28,28,7,39,1.0
28,28,7,40,1.0
28,28,7,41,1.0
28,28,7,42,1.0
28,28,7,43,1.0
28,28,7,44,1.0
28,28,7,45,1.0
28,28,7,46,1.0
28,28,7,47,1.0
28,28,7,48,1.0
28,28,7,49,1.0
28,28,7,50,1.0
28,28,7,51,1.0
28,28,7,52,1.0
28,28,7,53,1.0
28,28,7,54,1.0
28,28,7,55,1.0
28,28,7,56,1.0
28,28,7,57,1.0
28,28,7,58,1.0
28,28,7,59,1.0
28,28,7,60,1.0
28,28,8,1,1.0
28,28,8,2,1.0
28,28,8,3,1.0
28,28,8,4,1.0
28,28,8,5,1.0
28,28,8,6,1.0
28,28,8,7,1.0
28,28,8,8,1.0
28,28,8,9,1.0
28,28,8,10,1.0
28,28,8,11,1.0
28,28,8,12,1.0
28,28,8,13,1.0
28,28,8,14,1.0
28,28,8,15,1.0
28,28,8,16,1.0
28,28,8,17,1.0
28,28,8,18,1.0
28,28,8,19,1.0
28,28,8,20,1.0
28,28,8,21,1.0
28,28,8,22,1.0
28,28,8,23,1.0
28,28,8,24,1.0
28,28,8,25,1.0
28,28,8,26,1.0
28,28,8,27,1.0
28,28,8,28,1.0
28,28,8,29,1.0
28,28,8,30,1.0
28,28,8,31,1.0
28,28,8,32,1.0
28,28,8,33,1.0
28,28,8,34,1.0
28,28,8,35,1.0
28,28,8,36,1.0
28,28,8,37,1.0
28,28,8,38,1.0
28,28,8,39,1.0
28,28,8,40,1.0
28,28,8,41,1.0
28,28,8,42,1.0
28,28,8,43,1.0
28,28,8,44,1.0
28,28,8,45,1.0
28,28,8,46,1.0
28,28,8,47,1.0
28,28,8,48,1.0
28,28,8,49,1.0
28,28,8,50,1.0
28,28,8,51,1.0
28,28,8,52,1.0
28,28,8,53,1.0
28,28,8,54,1.0
28,28,8,55,1.0
28,28,8,56,1.0
28,28,8,57,1.0
28,28,8,58,1.0
28,28,8,59,1.0
28,28,8,60,1.0
28,28,9,1,1.0
28,28,9,2,1.0
28,28,9,3,1.0
28,28,9,4,1.0
28,28,9,5,1.0
28,28,9,6,1.0
28,28,9,7,1.0
28,28,9,8,1.0
28,28,9,9,1.0
28,28,9,10,1.0
28,28,9,11,1.0
28,28,9,12,1.0
28,28,9,13,1.0
28,28,9,14,1.0
28,28,9,15,1.0
28,28,9,16,1.0
28,28,9,17,1.0
28,28,9,18,1.0
28,28,9,19,1.0
28,28,9,20,1.0
28,28,9,21,1.0
28,28,9,22,1.0
28,28,9,23,1.0
28,28,9,24,1.0
28,28,9,25,1.0
28,28,9,26,1.0
28,28,9,27,1.0
28,28,9,28,1.0
28,28,9,29,1.0
28,28,9,30,1.0
28,28,9,31,1.0
28,28,9,32,1.0
28,28,9,33,1.0
28,28,9,34,1.0
28,28,9,35,1.0
28,28,9,36,1.0
28,28,9,37,1.0
28,28,9,38,1.0
28,28,9,39,1.0
28,28,9,40,1.0
28,28,9,41,1.0
28,28,9,42,1.0
28,28,9,43,1.0
28,28,9,44,1.0
28,28,9,45,1.0
28,28,9,46,1.0
28,28,9,47,1.0
